Site Name ,ST2 1 OV BUND
Site Number ,2
Logger ,Integrating Light Sensor
Logger Serial Number ,50364


Scan No ,Date and Time,       Integrating Light,        ,
18338,22/08/2018 , 23:22:40,0,0
18339,22/08/2018 , 23:32:40,0,0
18340,22/08/2018 , 23:42:40,0,0
18341,22/08/2018 , 23:52:40,0,0
18342,23/08/2018 , 00:02:40,0,0
18343,23/08/2018 , 00:12:40,0,0
18344,23/08/2018 , 00:22:40,0,0
18345,23/08/2018 , 00:32:40,0,0
18346,23/08/2018 , 00:42:40,0,0
18347,23/08/2018 , 00:52:40,0,0
18348,23/08/2018 , 01:02:40,0,0
18349,23/08/2018 , 01:12:40,0,0
18350,23/08/2018 , 01:22:40,0,0
18351,23/08/2018 , 01:32:40,0,0
18352,23/08/2018 , 01:42:40,0,0
18353,23/08/2018 , 01:52:40,0,0
18354,23/08/2018 , 02:02:40,0,0
18355,23/08/2018 , 02:12:40,0,0
18356,23/08/2018 , 02:22:40,0,0
18357,23/08/2018 , 02:32:40,0,0
18358,23/08/2018 , 02:42:40,0,0
18359,23/08/2018 , 02:52:40,0,0
18360,23/08/2018 , 03:02:40,0,0
18361,23/08/2018 , 03:12:40,0,0
18362,23/08/2018 , 03:22:40,0,0
18363,23/08/2018 , 03:32:40,0,0
18364,23/08/2018 , 03:42:40,0,0
18365,23/08/2018 , 03:52:40,0,0
18366,23/08/2018 , 04:02:40,0,0
18367,23/08/2018 , 04:12:40,0,0
18368,23/08/2018 , 04:22:40,0,0
18369,23/08/2018 , 04:32:40,0,0
18370,23/08/2018 , 04:42:40,0,0
18371,23/08/2018 , 04:52:40,0,0
18372,23/08/2018 , 05:02:40,0,0
18373,23/08/2018 , 05:12:40,0,0
18374,23/08/2018 , 05:22:40,0,0
18375,23/08/2018 , 05:32:40,0,0
18376,23/08/2018 , 05:42:40,0,0
18377,23/08/2018 , 05:52:40,0,0
18378,23/08/2018 , 06:02:40,0,0
18379,23/08/2018 , 06:12:40,0,0
18380,23/08/2018 , 06:22:40,0,0
18381,23/08/2018 , 06:32:40,0,0
18382,23/08/2018 , 06:42:40,0,0
18383,23/08/2018 , 06:52:40,0,0
18384,23/08/2018 , 07:02:40,2,2
18385,23/08/2018 , 07:12:40,3,3
18386,23/08/2018 , 07:22:40,6,6
18387,23/08/2018 , 07:32:40,8,8
18388,23/08/2018 , 07:42:40,7,7
18389,23/08/2018 , 07:52:40,4,4
18390,23/08/2018 , 08:02:40,10,10
18391,23/08/2018 , 08:12:40,10,10
18392,23/08/2018 , 08:22:40,9,9
18393,23/08/2018 , 08:32:40,4,4
18394,23/08/2018 , 08:42:40,7,7
18395,23/08/2018 , 08:52:40,16,16
18396,23/08/2018 , 09:02:40,24,24
18397,23/08/2018 , 09:12:40,11,11
18398,23/08/2018 , 09:22:40,19,19
18399,23/08/2018 , 09:32:40,33,33
18400,23/08/2018 , 09:42:40,63,63
18401,23/08/2018 , 09:52:40,69,69
18402,23/08/2018 , 10:02:40,37,37
18403,23/08/2018 , 10:12:40,41,41
18404,23/08/2018 , 10:22:40,28,28
18405,23/08/2018 , 10:32:40,31,31
18406,23/08/2018 , 10:42:40,53,53
18407,23/08/2018 , 10:52:40,87,87
18408,23/08/2018 , 11:02:40,53,53
18409,23/08/2018 , 11:12:40,81,81
18410,23/08/2018 , 11:22:40,87,87
18411,23/08/2018 , 11:32:40,67,67
18412,23/08/2018 , 11:42:40,48,48
18413,23/08/2018 , 11:52:40,58,58
18414,23/08/2018 , 12:02:40,60,60
18415,23/08/2018 , 12:12:40,47,47
18416,23/08/2018 , 12:22:40,25,25
18417,23/08/2018 , 12:32:40,15,15
18418,23/08/2018 , 12:42:40,12,12
18419,23/08/2018 , 12:52:40,29,29
18420,23/08/2018 , 13:02:40,59,59
18421,23/08/2018 , 13:12:40,32,32
18422,23/08/2018 , 13:22:40,41,41
18423,23/08/2018 , 13:32:40,58,58
18424,23/08/2018 , 13:42:40,48,48
18425,23/08/2018 , 13:52:40,58,58
18426,23/08/2018 , 14:02:40,31,31
18427,23/08/2018 , 14:12:40,49,49
18428,23/08/2018 , 14:22:40,71,71
18429,23/08/2018 , 14:32:40,34,34
18430,23/08/2018 , 14:42:40,26,26
18431,23/08/2018 , 14:52:40,22,22
18432,23/08/2018 , 15:02:40,17,17
18433,23/08/2018 , 15:12:40,24,24
18434,23/08/2018 , 15:22:40,27,27
18435,23/08/2018 , 15:32:40,14,14
18436,23/08/2018 , 15:42:40,13,13
18437,23/08/2018 , 15:52:40,16,16
18438,23/08/2018 , 16:02:40,8,8
18439,23/08/2018 , 16:12:40,8,8
18440,23/08/2018 , 16:22:40,8,8
18441,23/08/2018 , 16:32:40,14,14
18442,23/08/2018 , 16:42:40,7,7
18443,23/08/2018 , 16:52:40,12,12
18444,23/08/2018 , 17:02:40,7,7
18445,23/08/2018 , 17:12:40,19,19
18446,23/08/2018 , 17:22:40,9,9
18447,23/08/2018 , 17:32:40,5,5
18448,23/08/2018 , 17:42:40,7,7
18449,23/08/2018 , 17:52:40,8,8
18450,23/08/2018 , 18:02:40,9,9
18451,23/08/2018 , 18:12:40,20,20
18452,23/08/2018 , 18:22:40,22,22
18453,23/08/2018 , 18:32:40,18,18
18454,23/08/2018 , 18:42:40,10,10
18455,23/08/2018 , 18:52:40,6,6
18456,23/08/2018 , 19:02:40,11,11
18457,23/08/2018 , 19:12:40,7,7
18458,23/08/2018 , 19:22:40,1,1
18459,23/08/2018 , 19:32:40,0,0
18460,23/08/2018 , 19:42:40,0,0
18461,23/08/2018 , 19:52:40,0,0
18462,23/08/2018 , 20:02:40,0,0
18463,23/08/2018 , 20:12:40,0,0
18464,23/08/2018 , 20:22:40,0,0
18465,23/08/2018 , 20:32:40,0,0
18466,23/08/2018 , 20:42:40,0,0
18467,23/08/2018 , 20:52:40,0,0
18468,23/08/2018 , 21:02:40,0,0
18469,23/08/2018 , 21:12:40,0,0
18470,23/08/2018 , 21:22:40,0,0
18471,23/08/2018 , 21:32:40,0,0
18472,23/08/2018 , 21:42:40,0,0
18473,23/08/2018 , 21:52:40,0,0
18474,23/08/2018 , 22:02:40,0,0
18475,23/08/2018 , 22:12:40,0,0
18476,23/08/2018 , 22:22:40,0,0
18477,23/08/2018 , 22:32:40,0,0
18478,23/08/2018 , 22:42:40,0,0
18479,23/08/2018 , 22:52:40,0,0
18480,23/08/2018 , 23:02:40,0,0
18481,23/08/2018 , 23:12:40,0,0
18482,23/08/2018 , 23:22:40,0,0
18483,23/08/2018 , 23:32:40,0,0
18484,23/08/2018 , 23:42:40,0,0
18485,23/08/2018 , 23:52:40,0,0
18486,24/08/2018 , 00:02:40,0,0
18487,24/08/2018 , 00:12:40,0,0
18488,24/08/2018 , 00:22:40,0,0
18489,24/08/2018 , 00:32:40,0,0
18490,24/08/2018 , 00:42:40,0,0
18491,24/08/2018 , 00:52:40,0,0
18492,24/08/2018 , 01:02:40,0,0
18493,24/08/2018 , 01:12:40,0,0
18494,24/08/2018 , 01:22:40,0,0
18495,24/08/2018 , 01:32:40,0,0
18496,24/08/2018 , 01:42:40,0,0
18497,24/08/2018 , 01:52:40,0,0
18498,24/08/2018 , 02:02:40,0,0
18499,24/08/2018 , 02:12:40,0,0
18500,24/08/2018 , 02:22:40,0,0
18501,24/08/2018 , 02:32:40,0,0
18502,24/08/2018 , 02:42:40,0,0
18503,24/08/2018 , 02:52:40,0,0
18504,24/08/2018 , 03:02:40,0,0
18505,24/08/2018 , 03:12:40,0,0
18506,24/08/2018 , 03:22:40,0,0
18507,24/08/2018 , 03:32:40,0,0
18508,24/08/2018 , 03:42:40,0,0
18509,24/08/2018 , 03:52:40,0,0
18510,24/08/2018 , 04:02:40,0,0
18511,24/08/2018 , 04:12:40,0,0
18512,24/08/2018 , 04:22:40,0,0
18513,24/08/2018 , 04:32:40,0,0
18514,24/08/2018 , 04:42:40,0,0
18515,24/08/2018 , 04:52:40,0,0
18516,24/08/2018 , 05:02:40,0,0
18517,24/08/2018 , 05:12:40,0,0
18518,24/08/2018 , 05:22:40,0,0
18519,24/08/2018 , 05:32:40,0,0
18520,24/08/2018 , 05:42:40,0,0
18521,24/08/2018 , 05:52:40,0,0
18522,24/08/2018 , 06:02:40,0,0
18523,24/08/2018 , 06:12:40,0,0
18524,24/08/2018 , 06:22:40,0,0
18525,24/08/2018 , 06:32:40,0,0
18526,24/08/2018 , 06:42:40,0,0
18527,24/08/2018 , 06:52:40,0,0
18528,24/08/2018 , 07:02:40,1,1
18529,24/08/2018 , 07:12:40,4,4
18530,24/08/2018 , 07:22:40,2,2
18531,24/08/2018 , 07:32:40,2,2
18532,24/08/2018 , 07:42:40,6,6
18533,24/08/2018 , 07:52:40,4,4
18534,24/08/2018 , 08:02:40,9,9
18535,24/08/2018 , 08:12:40,4,4
18536,24/08/2018 , 08:22:40,9,9
18537,24/08/2018 , 08:32:40,6,6
18538,24/08/2018 , 08:42:40,7,7
18539,24/08/2018 , 08:52:40,8,8
18540,24/08/2018 , 09:02:40,12,12
18541,24/08/2018 , 09:12:40,9,9
18542,24/08/2018 , 09:22:40,9,9
18543,24/08/2018 , 09:32:40,19,19
18544,24/08/2018 , 09:42:40,25,25
18545,24/08/2018 , 09:52:40,33,33
18546,24/08/2018 , 10:02:40,34,34
18547,24/08/2018 , 10:12:40,34,34
18548,24/08/2018 , 10:22:40,33,33
18549,24/08/2018 , 10:32:40,23,23
18550,24/08/2018 , 10:42:40,59,59
18551,24/08/2018 , 10:52:40,74,74
18552,24/08/2018 , 11:02:40,57,57
18553,24/08/2018 , 11:12:40,77,77
18554,24/08/2018 , 11:22:40,40,40
18555,24/08/2018 , 11:32:40,78,78
18556,24/08/2018 , 11:42:40,87,87
18557,24/08/2018 , 11:52:40,71,71
18558,24/08/2018 , 12:02:40,88,88
18559,24/08/2018 , 12:12:40,90,90
18560,24/08/2018 , 12:22:40,45,45
18561,24/08/2018 , 12:32:40,28,28
18562,24/08/2018 , 12:42:40,43,43
18563,24/08/2018 , 12:52:40,81,81
18564,24/08/2018 , 13:02:40,81,81
18565,24/08/2018 , 13:12:40,80,80
18566,24/08/2018 , 13:22:40,55,55
18567,24/08/2018 , 13:32:40,27,27
18568,24/08/2018 , 13:42:40,40,40
18569,24/08/2018 , 13:52:40,42,42
18570,24/08/2018 , 14:02:40,32,32
18571,24/08/2018 , 14:12:40,51,51
18572,24/08/2018 , 14:22:40,38,38
18573,24/08/2018 , 14:32:40,56,56
18574,24/08/2018 , 14:42:40,45,45
18575,24/08/2018 , 14:52:40,46,46
18576,24/08/2018 , 15:02:40,42,42
18577,24/08/2018 , 15:12:40,50,50
18578,24/08/2018 , 15:22:40,11,11
18579,24/08/2018 , 15:32:40,10,10
18580,24/08/2018 , 15:42:40,17,17
18581,24/08/2018 , 15:52:40,54,54
18582,24/08/2018 , 16:02:40,37,37
18583,24/08/2018 , 16:12:40,15,15
18584,24/08/2018 , 16:22:40,18,18
18585,24/08/2018 , 16:32:40,47,47
18586,24/08/2018 , 16:42:40,32,32
18587,24/08/2018 , 16:52:40,7,7
18588,24/08/2018 , 17:02:40,11,11
18589,24/08/2018 , 17:12:40,2,2
18590,24/08/2018 , 17:22:40,0,0
18591,24/08/2018 , 17:32:40,8,8
18592,24/08/2018 , 17:42:40,30,30
18593,24/08/2018 , 17:52:40,13,13
18594,24/08/2018 , 18:02:40,11,11
18595,24/08/2018 , 18:12:40,21,21
18596,24/08/2018 , 18:22:40,15,15
18597,24/08/2018 , 18:32:40,14,14
18598,24/08/2018 , 18:42:40,8,8
18599,24/08/2018 , 18:52:40,1,1
18600,24/08/2018 , 19:02:40,0,0
18601,24/08/2018 , 19:12:40,0,0
18602,24/08/2018 , 19:22:40,0,0
18603,24/08/2018 , 19:32:40,0,0
18604,24/08/2018 , 19:42:40,0,0
18605,24/08/2018 , 19:52:40,0,0
18606,24/08/2018 , 20:02:40,0,0
18607,24/08/2018 , 20:12:40,0,0
18608,24/08/2018 , 20:22:40,0,0
18609,24/08/2018 , 20:32:40,0,0
18610,24/08/2018 , 20:42:40,0,0
18611,24/08/2018 , 20:52:40,0,0
18612,24/08/2018 , 21:02:40,0,0
18613,24/08/2018 , 21:12:40,0,0
18614,24/08/2018 , 21:22:40,0,0
18615,24/08/2018 , 21:32:40,0,0
18616,24/08/2018 , 21:42:40,0,0
18617,24/08/2018 , 21:52:40,0,0
18618,24/08/2018 , 22:02:40,0,0
18619,24/08/2018 , 22:12:40,0,0
18620,24/08/2018 , 22:22:40,0,0
18621,24/08/2018 , 22:32:40,0,0
18622,24/08/2018 , 22:42:40,0,0
18623,24/08/2018 , 22:52:40,0,0
18624,24/08/2018 , 23:02:40,0,0
18625,24/08/2018 , 23:12:40,0,0
18626,24/08/2018 , 23:22:40,0,0
18627,24/08/2018 , 23:32:40,0,0
18628,24/08/2018 , 23:42:40,0,0
18629,24/08/2018 , 23:52:40,0,0
18630,25/08/2018 , 00:02:40,0,0
18631,25/08/2018 , 00:12:40,0,0
18632,25/08/2018 , 00:22:40,0,0
18633,25/08/2018 , 00:32:40,0,0
18634,25/08/2018 , 00:42:40,0,0
18635,25/08/2018 , 00:52:40,0,0
18636,25/08/2018 , 01:02:40,0,0
18637,25/08/2018 , 01:12:40,0,0
18638,25/08/2018 , 01:22:40,0,0
18639,25/08/2018 , 01:32:40,0,0
18640,25/08/2018 , 01:42:40,0,0
18641,25/08/2018 , 01:52:40,0,0
18642,25/08/2018 , 02:02:40,0,0
18643,25/08/2018 , 02:12:40,0,0
18644,25/08/2018 , 02:22:40,0,0
18645,25/08/2018 , 02:32:40,0,0
18646,25/08/2018 , 02:42:40,0,0
18647,25/08/2018 , 02:52:40,0,0
18648,25/08/2018 , 03:02:40,0,0
18649,25/08/2018 , 03:12:40,0,0
18650,25/08/2018 , 03:22:40,0,0
18651,25/08/2018 , 03:32:40,0,0
18652,25/08/2018 , 03:42:40,0,0
18653,25/08/2018 , 03:52:40,0,0
18654,25/08/2018 , 04:02:40,0,0
18655,25/08/2018 , 04:12:40,0,0
18656,25/08/2018 , 04:22:40,0,0
18657,25/08/2018 , 04:32:40,0,0
18658,25/08/2018 , 04:42:40,0,0
18659,25/08/2018 , 04:52:40,0,0
18660,25/08/2018 , 05:02:40,0,0
18661,25/08/2018 , 05:12:40,0,0
18662,25/08/2018 , 05:22:40,0,0
18663,25/08/2018 , 05:32:40,0,0
18664,25/08/2018 , 05:42:40,0,0
18665,25/08/2018 , 05:52:40,0,0
18666,25/08/2018 , 06:02:40,0,0
18667,25/08/2018 , 06:12:40,0,0
18668,25/08/2018 , 06:22:40,0,0
18669,25/08/2018 , 06:32:40,0,0
18670,25/08/2018 , 06:42:40,0,0
18671,25/08/2018 , 06:52:40,0,0
18672,25/08/2018 , 07:02:40,0,0
18673,25/08/2018 , 07:12:40,0,0
18674,25/08/2018 , 07:22:40,0,0
18675,25/08/2018 , 07:32:40,0,0
18676,25/08/2018 , 07:42:40,0,0
18677,25/08/2018 , 07:52:40,0,0
18678,25/08/2018 , 08:02:40,0,0
18679,25/08/2018 , 08:12:40,0,0
18680,25/08/2018 , 08:22:40,4,4
18681,25/08/2018 , 08:32:40,4,4
18682,25/08/2018 , 08:42:40,6,6
18683,25/08/2018 , 08:52:40,7,7
18684,25/08/2018 , 09:02:40,12,12
18685,25/08/2018 , 09:12:40,12,12
18686,25/08/2018 , 09:22:40,9,9
18687,25/08/2018 , 09:32:40,10,10
18688,25/08/2018 , 09:42:40,14,14
18689,25/08/2018 , 09:52:40,51,51
18690,25/08/2018 , 10:02:40,59,59
18691,25/08/2018 , 10:12:40,56,56
18692,25/08/2018 , 10:22:40,74,74
18693,25/08/2018 , 10:32:40,75,75
18694,25/08/2018 , 10:42:40,17,17
18695,25/08/2018 , 10:52:40,11,11
18696,25/08/2018 , 11:02:40,20,20
18697,25/08/2018 , 11:12:40,62,62
18698,25/08/2018 , 11:22:40,30,30
18699,25/08/2018 , 11:32:40,16,16
18700,25/08/2018 , 11:42:40,97,97
18701,25/08/2018 , 11:52:40,122,122
18702,25/08/2018 , 12:02:40,98,98
18703,25/08/2018 , 12:12:40,25,25
18704,25/08/2018 , 12:22:40,27,27
18705,25/08/2018 , 12:32:40,47,47
18706,25/08/2018 , 12:42:40,111,111
18707,25/08/2018 , 12:52:40,103,103
18708,25/08/2018 , 13:02:40,138,138
18709,25/08/2018 , 13:12:40,134,134
18710,25/08/2018 , 13:22:40,124,124
18711,25/08/2018 , 13:32:40,59,59
18712,25/08/2018 , 13:42:40,151,151
18713,25/08/2018 , 13:52:40,123,123
18714,25/08/2018 , 14:02:40,57,57
18715,25/08/2018 , 14:12:40,40,40
18716,25/08/2018 , 14:22:40,24,24
18717,25/08/2018 , 14:32:40,21,21
18718,25/08/2018 , 14:42:40,31,31
18719,25/08/2018 , 14:52:40,77,77
18720,25/08/2018 , 15:02:40,38,38
18721,25/08/2018 , 15:12:40,26,26
18722,25/08/2018 , 15:22:40,21,21
18723,25/08/2018 , 15:32:40,29,29
18724,25/08/2018 , 15:42:40,62,62
18725,25/08/2018 , 15:52:40,11,11
18726,25/08/2018 , 16:02:40,49,49
18727,25/08/2018 , 16:12:40,110,110
18728,25/08/2018 , 16:22:40,85,85
18729,25/08/2018 , 16:32:40,57,57
18730,25/08/2018 , 16:42:40,47,47
18731,25/08/2018 , 16:52:40,27,27
18732,25/08/2018 , 17:02:40,61,61
18733,25/08/2018 , 17:12:40,52,52
18734,25/08/2018 , 17:22:40,49,49
18735,25/08/2018 , 17:32:40,42,42
18736,25/08/2018 , 17:42:40,57,57
18737,25/08/2018 , 17:52:40,37,37
18738,25/08/2018 , 18:02:40,46,46
18739,25/08/2018 , 18:12:40,37,37
18740,25/08/2018 , 18:22:40,16,16
18741,25/08/2018 , 18:32:40,25,25
18742,25/08/2018 , 18:42:40,27,27
18743,25/08/2018 , 18:52:40,12,12
18744,25/08/2018 , 19:02:40,16,16
18745,25/08/2018 , 19:12:40,7,7
18746,25/08/2018 , 19:22:40,2,2
18747,25/08/2018 , 19:32:40,4,4
18748,25/08/2018 , 19:42:40,3,3
18749,25/08/2018 , 19:52:40,5,5
18750,25/08/2018 , 20:02:40,3,3
18751,25/08/2018 , 20:12:40,0,0
18752,25/08/2018 , 20:22:40,0,0
18753,25/08/2018 , 20:32:40,0,0
18754,25/08/2018 , 20:42:40,0,0
18755,25/08/2018 , 20:52:40,0,0
18756,25/08/2018 , 21:02:40,0,0
18757,25/08/2018 , 21:12:40,0,0
18758,25/08/2018 , 21:22:40,0,0
18759,25/08/2018 , 21:32:40,0,0
18760,25/08/2018 , 21:42:40,0,0
18761,25/08/2018 , 21:52:40,0,0
18762,25/08/2018 , 22:02:40,0,0
18763,25/08/2018 , 22:12:40,0,0
18764,25/08/2018 , 22:22:40,0,0
18765,25/08/2018 , 22:32:40,0,0
18766,25/08/2018 , 22:42:40,0,0
18767,25/08/2018 , 22:52:40,0,0
18768,25/08/2018 , 23:02:40,0,0
18769,25/08/2018 , 23:12:40,0,0
18770,25/08/2018 , 23:22:40,0,0
18771,25/08/2018 , 23:32:40,0,0
18772,25/08/2018 , 23:42:40,0,0
18773,25/08/2018 , 23:52:40,0,0
18774,26/08/2018 , 00:02:40,0,0
18775,26/08/2018 , 00:12:40,0,0
18776,26/08/2018 , 00:22:40,0,0
18777,26/08/2018 , 00:32:40,0,0
18778,26/08/2018 , 00:42:40,0,0
18779,26/08/2018 , 00:52:40,0,0
18780,26/08/2018 , 01:02:40,0,0
18781,26/08/2018 , 01:12:40,0,0
18782,26/08/2018 , 01:22:40,0,0
18783,26/08/2018 , 01:32:40,0,0
18784,26/08/2018 , 01:42:40,0,0
18785,26/08/2018 , 01:52:40,0,0
18786,26/08/2018 , 02:02:40,0,0
18787,26/08/2018 , 02:12:40,0,0
18788,26/08/2018 , 02:22:40,0,0
18789,26/08/2018 , 02:32:40,0,0
18790,26/08/2018 , 02:42:40,0,0
18791,26/08/2018 , 02:52:40,0,0
18792,26/08/2018 , 03:02:40,0,0
18793,26/08/2018 , 03:12:40,0,0
18794,26/08/2018 , 03:22:40,0,0
18795,26/08/2018 , 03:32:40,0,0
18796,26/08/2018 , 03:42:40,0,0
18797,26/08/2018 , 03:52:40,0,0
18798,26/08/2018 , 04:02:40,0,0
18799,26/08/2018 , 04:12:40,0,0
18800,26/08/2018 , 04:22:40,0,0
18801,26/08/2018 , 04:32:40,0,0
18802,26/08/2018 , 04:42:40,0,0
18803,26/08/2018 , 04:52:40,0,0
18804,26/08/2018 , 05:02:40,0,0
18805,26/08/2018 , 05:12:40,0,0
18806,26/08/2018 , 05:22:40,0,0
18807,26/08/2018 , 05:32:40,0,0
18808,26/08/2018 , 05:42:40,0,0
18809,26/08/2018 , 05:52:40,0,0
18810,26/08/2018 , 06:02:40,0,0
18811,26/08/2018 , 06:12:40,0,0
18812,26/08/2018 , 06:22:40,0,0
18813,26/08/2018 , 06:32:40,0,0
18814,26/08/2018 , 06:42:40,0,0
18815,26/08/2018 , 06:52:40,0,0
18816,26/08/2018 , 07:02:40,0,0
18817,26/08/2018 , 07:12:40,1,1
18818,26/08/2018 , 07:22:40,0,0
18819,26/08/2018 , 07:32:40,2,2
18820,26/08/2018 , 07:42:40,4,4
18821,26/08/2018 , 07:52:40,11,11
18822,26/08/2018 , 08:02:40,21,21
18823,26/08/2018 , 08:12:40,19,19
18824,26/08/2018 , 08:22:40,6,6
18825,26/08/2018 , 08:32:40,13,13
18826,26/08/2018 , 08:42:40,22,22
18827,26/08/2018 , 08:52:40,19,19
18828,26/08/2018 , 09:02:40,6,6
18829,26/08/2018 , 09:12:40,6,6
18830,26/08/2018 , 09:22:40,8,8
18831,26/08/2018 , 09:32:40,19,19
18832,26/08/2018 , 09:42:40,35,35
18833,26/08/2018 , 09:52:40,53,53
18834,26/08/2018 , 10:02:40,21,21
18835,26/08/2018 , 10:12:40,18,18
18836,26/08/2018 , 10:22:40,62,62
18837,26/08/2018 , 10:32:40,63,63
18838,26/08/2018 , 10:42:40,74,74
18839,26/08/2018 , 10:52:40,77,77
18840,26/08/2018 , 11:02:40,82,82
18841,26/08/2018 , 11:12:40,75,75
18842,26/08/2018 , 11:22:40,55,55
18843,26/08/2018 , 11:32:40,75,75
18844,26/08/2018 , 11:42:40,60,60
18845,26/08/2018 , 11:52:40,80,80
18846,26/08/2018 , 12:02:40,68,68
18847,26/08/2018 , 12:12:40,77,77
18848,26/08/2018 , 12:22:40,55,55
18849,26/08/2018 , 12:32:40,31,31
18850,26/08/2018 , 12:42:40,20,20
18851,26/08/2018 , 12:52:40,48,48
18852,26/08/2018 , 13:02:40,69,69
18853,26/08/2018 , 13:12:40,50,50
18854,26/08/2018 , 13:22:40,81,81
18855,26/08/2018 , 13:32:40,23,23
18856,26/08/2018 , 13:42:40,68,68
18857,26/08/2018 , 13:52:40,95,95
18858,26/08/2018 , 14:02:40,97,97
18859,26/08/2018 , 14:12:40,101,101
18860,26/08/2018 , 14:22:40,68,68
18861,26/08/2018 , 14:32:40,75,75
18862,26/08/2018 , 14:42:40,75,75
18863,26/08/2018 , 14:52:40,112,112
18864,26/08/2018 , 15:02:40,102,102
18865,26/08/2018 , 15:12:40,90,90
18866,26/08/2018 , 15:22:40,86,86
18867,26/08/2018 , 15:32:40,83,83
18868,26/08/2018 , 15:42:40,77,77
18869,26/08/2018 , 15:52:40,76,76
18870,26/08/2018 , 16:02:40,70,70
18871,26/08/2018 , 16:12:40,44,44
18872,26/08/2018 , 16:22:40,52,52
18873,26/08/2018 , 16:32:40,50,50
18874,26/08/2018 , 16:42:40,54,54
18875,26/08/2018 , 16:52:40,37,37
18876,26/08/2018 , 17:02:40,33,33
18877,26/08/2018 , 17:12:40,32,32
18878,26/08/2018 , 17:22:40,30,30
18879,26/08/2018 , 17:32:40,28,28
18880,26/08/2018 , 17:42:40,23,23
18881,26/08/2018 , 17:52:40,21,21
18882,26/08/2018 , 18:02:40,19,19
18883,26/08/2018 , 18:12:40,17,17
18884,26/08/2018 , 18:22:40,15,15
18885,26/08/2018 , 18:32:40,14,14
18886,26/08/2018 , 18:42:40,12,12
18887,26/08/2018 , 18:52:40,7,7
18888,26/08/2018 , 19:02:40,6,6
18889,26/08/2018 , 19:12:40,6,6
18890,26/08/2018 , 19:22:40,3,3
18891,26/08/2018 , 19:32:40,4,4
18892,26/08/2018 , 19:42:40,2,2
18893,26/08/2018 , 19:52:40,0,0
18894,26/08/2018 , 20:02:40,0,0
18895,26/08/2018 , 20:12:40,0,0
18896,26/08/2018 , 20:22:40,0,0
18897,26/08/2018 , 20:32:40,0,0
18898,26/08/2018 , 20:42:40,0,0
18899,26/08/2018 , 20:52:40,0,0
18900,26/08/2018 , 21:02:40,0,0
18901,26/08/2018 , 21:12:40,0,0
18902,26/08/2018 , 21:22:40,0,0
18903,26/08/2018 , 21:32:40,0,0
18904,26/08/2018 , 21:42:40,0,0
18905,26/08/2018 , 21:52:40,0,0
18906,26/08/2018 , 22:02:40,0,0
18907,26/08/2018 , 22:12:40,0,0
18908,26/08/2018 , 22:22:40,0,0
18909,26/08/2018 , 22:32:40,0,0
18910,26/08/2018 , 22:42:40,0,0
18911,26/08/2018 , 22:52:40,0,0
18912,26/08/2018 , 23:02:40,0,0
18913,26/08/2018 , 23:12:40,0,0
18914,26/08/2018 , 23:22:40,0,0
18915,26/08/2018 , 23:32:40,0,0
18916,26/08/2018 , 23:42:40,0,0
18917,26/08/2018 , 23:52:40,0,0
18918,27/08/2018 , 00:02:40,0,0
18919,27/08/2018 , 00:12:40,0,0
18920,27/08/2018 , 00:22:40,0,0
18921,27/08/2018 , 00:32:40,0,0
18922,27/08/2018 , 00:42:40,0,0
18923,27/08/2018 , 00:52:40,0,0
18924,27/08/2018 , 01:02:40,0,0
18925,27/08/2018 , 01:12:40,0,0
18926,27/08/2018 , 01:22:40,0,0
18927,27/08/2018 , 01:32:40,0,0
18928,27/08/2018 , 01:42:40,0,0
18929,27/08/2018 , 01:52:40,0,0
18930,27/08/2018 , 02:02:40,0,0
18931,27/08/2018 , 02:12:40,0,0
18932,27/08/2018 , 02:22:40,0,0
18933,27/08/2018 , 02:32:40,0,0
18934,27/08/2018 , 02:42:40,0,0
18935,27/08/2018 , 02:52:40,0,0
18936,27/08/2018 , 03:02:40,0,0
18937,27/08/2018 , 03:12:40,0,0
18938,27/08/2018 , 03:22:40,0,0
18939,27/08/2018 , 03:32:40,0,0
18940,27/08/2018 , 03:42:40,0,0
18941,27/08/2018 , 03:52:40,0,0
18942,27/08/2018 , 04:02:40,0,0
18943,27/08/2018 , 04:12:40,0,0
18944,27/08/2018 , 04:22:40,0,0
18945,27/08/2018 , 04:32:40,0,0
18946,27/08/2018 , 04:42:40,0,0
18947,27/08/2018 , 04:52:40,0,0
18948,27/08/2018 , 05:02:40,0,0
18949,27/08/2018 , 05:12:40,0,0
18950,27/08/2018 , 05:22:40,0,0
18951,27/08/2018 , 05:32:40,0,0
18952,27/08/2018 , 05:42:40,0,0
18953,27/08/2018 , 05:52:40,0,0
18954,27/08/2018 , 06:02:40,0,0
18955,27/08/2018 , 06:12:40,0,0
18956,27/08/2018 , 06:22:40,0,0
18957,27/08/2018 , 06:32:40,0,0
18958,27/08/2018 , 06:42:40,0,0
18959,27/08/2018 , 06:52:40,0,0
18960,27/08/2018 , 07:02:40,0,0
18961,27/08/2018 , 07:12:40,0,0
18962,27/08/2018 , 07:22:40,0,0
18963,27/08/2018 , 07:32:40,0,0
18964,27/08/2018 , 07:42:40,0,0
18965,27/08/2018 , 07:52:40,0,0
18966,27/08/2018 , 08:02:40,0,0
18967,27/08/2018 , 08:12:40,0,0
18968,27/08/2018 , 08:22:40,0,0
18969,27/08/2018 , 08:32:40,0,0
